date,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
2022-12-25,0.994315795386616,0.0251490838168372,0.945629711909385,0.953314005398745,0.977239404995948,0.994103772728394,1.0111610576109,1.03604081548941,1.04420677642319
2022-12-26,0.981786779332983,0.025049467141338,0.933298842055058,0.940950605900793,0.964777056794654,0.981573748830529,0.998564275104812,1.02334962077818,1.03148534144755
2022-12-27,0.974422107717036,0.0250002817744644,0.926032779704662,0.933668176186817,0.95744516007803,0.974208309303409,0.991165991521673,1.01590532670843,1.02402642439416
2022-12-28,0.982121021929549,0.025181238855409,0.933381036109768,0.941071859437747,0.965021266225963,0.981905817602022,0.99898618119287,1.02390426759011,1.03208398605387
2022-12-29,0.947766696361564,0.0248112988660113,0.899755539354448,0.907328329791596,0.930915810215806,0.947550195983404,0.964381573384655,0.988943567163779,0.997008196526391
2022-12-30,0.921410467867595,0.0245891965400426,0.873841028081534,0.881341318876489,0.904708237960279,0.921191744115959,0.937874265082787,0.962225705342016,0.970222885528256
2022-12-31,0.935822543769952,0.0250094512912298,0.887441004075076,0.895069123180884,0.918834688696907,0.93559976429137,0.952567544978801,0.977335887338582,0.985470109461531
2023-01-01,0.944712706952301,0.0253650642800382,0.895646253401563,0.903381642314073,0.927482744281301,0.94448570355093,0.961695211262923,0.986818102818121,0.995069190379118
2023-01-02,0.960058571426367,0.025767806798677,0.910212810075508,0.918071114309407,0.942555077741259,0.959828046770579,0.977310768198288,1.00283237111858,1.01121437347836
2023-01-03,0.986633907366715,0.0262830269288374,0.935786448904197,0.943803868192491,0.968781360017829,0.986400531899588,1.00423205004393,1.03026001347343,1.03880760748893
2023-01-04,0.967079295537295,0.0261071335756689,0.916581028954158,0.924541279598912,0.94934459170721,0.966844377544693,0.984557913290677,1.01041864019558,1.01891256942362
2023-01-05,1.06508610388648,0.0274897477267232,1.01188231660487,1.02027643619196,1.04641789473919,1.06484961083397,1.08349650958981,1.11070247272527,1.11963385038901
2023-01-06,1.15183938845723,0.0285108474324656,1.09663054681819,1.10534783998029,1.13248304318611,1.15160415922015,1.17093930765852,1.19913332685661,1.20838500812251
2023-01-07,1.17944305958119,0.028429285501911,1.12437454213883,1.13307385463503,1.16014532615738,1.17921464769512,1.19849179842087,1.22659139967099,1.23580961342566
2023-01-08,1.18659089429523,0.0279359273994585,1.13246305893841,1.1410173193714,1.16763080654401,1.18637166951023,1.20531200228248,1.23291226616427,1.24196455731999
2023-01-09,1.19359751998754,0.027410694759758,1.140472222618,1.14887163414489,1.17499669611208,1.19338769976229,1.21196961598562,1.23903912281254,1.24791520046645
2023-01-10,1.18157979262067,0.0266608666612209,1.12989754509608,1.13807122394997,1.16348968268492,1.18137927566122,1.19945131620121,1.2257723438739,1.23440155417691
2023-01-11,1.16317753219307,0.0258729117185494,1.11301482433539,1.12095006196806,1.14562353131405,1.16298570480298,1.18052241926767,1.20605934399725,1.21443037249117
2023-01-12,1.08122543690339,0.0244463319612661,1.03383715383734,1.04133147610465,1.06463774944174,1.08104119995075,1.09761228508391,1.12174784762661,1.1296607166311
2023-01-13,1.04183798433033,0.0236771376672094,0.99594338838875,1.00320086370438,1.02577173631322,1.04165862512891,1.05770871039556,1.08108691642009,1.08875185718625
2023-01-14,1.01763649473535,0.0232535772048679,0.972565666599625,0.979692222198939,1.00185714716641,1.01745938102755,1.03322276822196,1.0561849191589,1.06371383884134
2023-01-15,0.994785259126769,0.0229237336776155,0.950357976374272,0.957381771522166,0.979228955700991,0.994609180580714,1.01014961695444,1.03278936760992,1.04021317503716
2023-01-16,0.977711439320456,0.0227241859676731,0.933675193356942,0.940636146346868,0.962289758098694,0.977535391435132,0.992941208409382,1.0153872486145,1.0227481440845
2023-01-17,0.963723094057664,0.0226138664318107,0.919905445558893,0.926830702642349,0.948375393993014,0.963546220891211,0.978877982386975,1.00121881693958,1.0085458911973
2023-01-18,0.986881547271221,0.0229808106908145,0.942348966244312,0.949388147167909,0.971285530470142,0.986703173724134,1.00228311671417,1.02498339675809,1.03242780352637
2023-01-19,1.02441824000258,0.023488398552353,0.978894022012099,0.986091852505896,1.00847922567989,1.0242387274903,1.04016156528975,1.06335696195045,1.07096260603558
2023-01-20,1.00989358740717,0.0232966436940368,0.964744132711184,0.971881971335556,0.99408412253911,1.00971445418106,1.02550777673441,1.04851624416879,1.05606103462514
2023-01-21,0.996396423677926,0.0230961676877459,0.951637950836434,0.958713395647129,0.980722552609147,0.996217975300888,1.01187576579271,1.03468815632882,1.04216899706071
2023-01-22,0.971575265250774,0.0228106817550867,0.927376540217049,0.934361958579445,0.95609393762224,0.971396754392877,0.98686199587805,1.00939748971442,1.01678844571838
2023-01-23,0.953607809280481,0.0226589875527892,0.909709143119003,0.916645684747326,0.938228305717997,0.953428346077635,0.968791677739941,0.991182100189157,0.998526342763454
2023-01-24,0.948114421277149,0.0227151875209482,0.904111148912813,0.911063206443913,0.932695986163749,0.947933021867286,0.963335110647694,0.985784407105849,0.993148564066938
2023-01-25,0.92993646483473,0.0226466238075912,0.886074549477024,0.893002250314299,0.914562998425378,0.929752634519126,0.945109535630975,0.967497742468112,0.974843064902912
2023-01-26,0.881489204247932,0.0222314697582617,0.838449786210014,0.845243211963141,0.866394175461368,0.881302316115261,0.896380504265504,0.91837269029982,0.925590683611006
2023-01-27,0.856388641881433,0.0221996234862145,0.813425773056352,0.820203586926185,0.841312503204306,0.856196827234985,0.871255681521028,0.893227995547815,0.900441568283642
2023-01-28,0.8533729436822,0.0225576720876704,0.809728168114847,0.816610948057294,0.838051627528255,0.85317419216766,0.86847759898722,0.89081290045486,0.898147197759529
2023-01-29,0.894864508948023,0.0235477348547694,0.849301466951168,0.85648739346555,0.878871227696935,0.894657970024153,0.910632640190412,0.933946149181594,0.941601284363115
2023-01-30,0.922143436591356,0.0242908038857505,0.875143249337396,0.882555683072828,0.905645357093868,0.921930158532923,0.938409019694569,0.962458702722714,0.970355654852862
2023-01-31,0.912653284485398,0.0244426902051499,0.865369503863854,0.872824225767182,0.896050160228274,0.912435085631055,0.929018548274261,0.953226641229758,0.961177059980204
2023-02-01,0.924582468007691,0.0248694385583596,0.876475912069318,0.884059698589419,0.907688962376047,0.924359498010843,0.941232912142887,0.965865810319008,0.97395613248355
2023-02-02,0.971823958276148,0.0257699083026,0.921966178365771,0.92982826150571,0.954320493645093,0.97159618708718,0.989079127470944,1.01459660520266,1.02297613158694
2023-02-03,1.00551308038821,0.0263773109574113,0.954472969793618,0.962523193939487,0.987598369124939,1.00528244053978,1.0231763689745,1.04928970221421,1.05786388684241
2023-02-04,0.97019449978992,0.0259372907891807,0.920018263346269,0.927929288838584,0.952576359498428,0.969963372748463,0.987560686468723,1.01324810809088,1.02168420030575
2023-02-05,0.931845980072041,0.0254735565487629,0.882581525510531,0.890345319045625,0.914540149037787,0.931613869704276,0.94889878575564,0.974138392805898,0.982429486274146
2023-02-06,0.903810280250153,0.0252705263264416,0.854953541665665,0.862649514180342,0.886639626187023,0.903574769943697,0.920724202871482,0.945774395702445,0.9540053912808
2023-02-07,0.892089979639375,0.0253934876848744,0.843007786425533,0.850736367511784,0.8748335350988,0.891849047946979,0.909083783023982,0.934265434164656,0.942541353791023
2023-02-08,0.881250342819944,0.0255874533510268,0.831807201564642,0.839589313750699,0.863859539082335,0.881002707909175,0.898371198390018,0.923756079787206,0.932100757877112
2023-02-09,0.856199905099668,0.0256048694083404,0.806744427527128,0.814523437464799,0.838793379582191,0.855944678652019,0.873328207210683,0.898746976369565,0.907105797152485
2023-02-10,0.863161053571637,0.0261664500089653,0.812631146383763,0.82057673026698,0.84537089127599,0.862896658800729,0.880662998201525,0.90664725471932,0.915193477008003
2023-02-11,0.918932243787224,0.0275055053114929,0.865806417428118,0.874162581386983,0.9002335126941,0.918657826513782,0.937331831486616,0.964637971708733,0.973617543244187
2023-02-12,0.917373157494024,0.02786112729001,0.863572157384404,0.872031752231141,0.898430539306585,0.91709112033004,0.936008326005841,0.963676620639928,0.972776932885219
2023-02-13,0.961896288631585,0.0288302770624689,0.906212828944729,0.914971019960287,0.942296751623744,0.961608267070192,0.981181852173581,1.00980402846076,1.01921653253849
2023-02-14,0.986350430191206,0.0294182303017448,0.929527244472741,0.938465677273492,0.966351941819395,0.986057976105824,1.00603011311871,1.03523277401633,1.04483558969715
