Date,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
2021-12-23,1.03790110446069,0.0962989536818396,0.85775834588272,0.884743201893303,0.971427951444251,1.03492434594772,1.10112987316742,1.20121344252766,1.2349586896422
2021-12-24,1.03747986391269,0.0962598699735302,0.857410217728585,0.884384121717357,0.971033689562411,1.03450431354121,1.10068297071284,1.20072592034792,1.23445747168132
2021-12-25,1.03717824208639,0.0962318847771031,0.857160946735715,0.884127008723437,0.970751385331715,1.0342035567832,1.1003629741333,1.20037683873431,1.23409858344642
2021-12-26,1.03696222843457,0.0962118425124186,0.856982425379603,0.883942871131571,0.970549206435887,1.03398816267063,1.10013380096447,1.2001268356259,1.2338415570927
2021-12-27,1.01640651228811,0.095246358280755,0.838319050454408,0.864976025982247,0.950645964777395,1.01343292094186,1.07892614068636,1.1779806392191,1.2113907667866
2021-12-28,0.998947372171851,0.0945641222654748,0.822223797648307,0.848656153203801,0.933643576432068,0.99596502989154,1.06100072502295,1.15941209281061,1.19261742586174
2021-12-29,0.986294126554827,0.0943374651849351,0.81008496973747,0.836419329493908,0.921132185910231,0.983288019768798,1.04817973804055,1.14642350181399,1.17958475816927
2021-12-30,0.976967346711154,0.0944379925939039,0.800664278090421,0.826990923944375,0.911720840321953,0.973926105789856,1.03889924692949,1.1373182094646,1.17055148836429
2021-12-31,0.969969949811801,0.0947791906855841,0.793127206396524,0.819511901594234,0.904472061131916,0.966884632722006,1.03210521059403,1.13095280407452,1.16434417227917
2022-01-01,0.96461538790624,0.0953016384297164,0.786898962634053,0.813390593386657,0.898740224655204,0.961478686945089,1.02707193825169,1.12654028382265,1.16015521881166
2022-01-02,0.960423221106845,0.095964016086976,0.781576934203665,0.808212608081488,0.89407333185004,0.957228926494275,1.02329174597058,1.12353041501241,1.15742012158643
2022-01-03,0.966831082849338,0.0972303286011097,0.785686457474757,0.812650151652814,0.899595799281004,0.963573688591968,1.03051624258704,1.13212385192567,1.16648483584596
2022-01-04,0.972773768735649,0.0984702646808729,0.789382777643345,0.816666108084126,0.90467089025441,0.969453201133427,1.03725768434449,1.14020877616776,1.17503281826101
2022-01-05,0.977091303905327,0.0995653441957779,0.79172653697101,0.819288308205065,0.908220579445867,0.97371149871666,1.04227851662122,1.1464237298603,1.18166069434635
2022-01-06,0.980206822223199,0.100556297705457,0.793064867690074,0.820875225461651,0.91063985552113,0.976770391437666,1.04602857575185,1.15126102301539,1.18687512149855
2022-01-07,0.982437370207657,0.101473979221769,0.793657293041364,0.821694955765923,0.912224437071258,0.978945906483871,1.04884512526407,1.15509012997771,1.1910564614983
2022-01-08,0.984018339899483,0.102341583358151,0.793696007752358,0.821946121116347,0.913193675817062,0.980472654120548,1.05097874551569,1.15818587969331,1.19448774581757
2022-01-09,0.985123349536329,0.103176472733349,0.793322338547072,0.821774842837124,0.91370917614556,0.981523652460929,1.05261441457652,1.16075143452234,1.19737829412448
2022-01-10,1.0391585448945,0.106764601914086,0.840478699667414,0.86999991170975,0.965293967747154,1.03550445939295,1.10904069966978,1.2207822638473,1.2586014750811
2022-01-11,1.08575613422062,0.10950703205702,0.881770746627529,0.912127082222027,1.01002644365593,1.08207681368948,1.15747586337682,1.27193633062519,1.31064809832372
2022-01-12,1.11821285433871,0.110786089247138,0.911651372130342,0.942435895595611,1.04162959346319,1.11455630757308,1.19081094038563,1.30646324703225,1.34555160271914
2022-01-13,1.13967705428465,0.110984061448932,0.932562620134747,0.963472152685339,1.06298645282645,1.13607646825056,1.21244344008495,1.3281644720229,1.36725086061084
2022-01-14,1.15300076000122,0.110427106283954,0.946751937673985,0.977572572776853,1.07672300117585,1.14947734650296,1.22543838384924,1.34044818882496,1.37927052129805
2022-01-15,1.16050884181089,0.10936919150978,0.956072166829317,0.986659989696519,1.08498829284497,1.15707491594456,1.23228676168091,1.34607165323516,1.3844580363619
2022-01-16,1.16397763083304,0.107996636169428,0.96195246635432,0.992215242482582,1.08942981232746,1.16063927777936,1.23488696129183,1.34712794017563,1.38497230956637
2022-01-17,1.12996772247843,0.104841115305938,0.933845469831722,0.963224007109155,1.05759809400696,1.12672691174721,1.19880517477865,1.30776661864016,1.34450522491258
2022-01-18,1.10177654404756,0.102225470159899,0.910547278438129,0.939192860632023,1.03121244069741,1.09861658719541,1.16889659428229,1.27513959632915,1.31096162367271
2022-01-19,1.08242655151176,0.100430131445122,0.894555757166004,0.922698250231135,1.0131017329154,1.07932209152224,1.14836780330677,1.25274490858202,1.28793781020542
2022-01-20,1.06897446097111,0.0991820142224593,0.883438471635406,0.911231217769234,1.00051119158118,1.06590858233087,1.13409621356937,1.23717614974933,1.27193168396119
2022-01-21,1.05953942330711,0.0983066087998355,0.875641021314529,0.903188461675271,0.991680427965698,1.05650060488346,1.12408639492514,1.22625652164214,1.26070529476073
2022-01-22,1.05288070491578,0.0976887969378075,0.870138019873924,0.897512337230718,0.985448172177222,1.0498609840695,1.11702202847809,1.21855006289833,1.25278234130792
2022-01-23,1.04816076360152,0.097250869462782,0.866237292688087,0.893488894175135,0.981030523036913,1.04515457981136,1.11201454909649,1.21308744518816,1.24716626428903
2022-01-24,1.10904956287931,0.0998754236559209,0.921950363287396,0.950039077153567,1.04015092448958,1.1060529152747,1.17468210110264,1.27828230411902,1.31317671284231
2022-01-25,1.15949083251989,0.101518917008936,0.969065110919406,0.997710809579108,1.0894989304981,1.1565293614596,1.22625493993389,1.33137309241035,1.36674471468557
2022-01-26,1.19149228688615,0.101576887520134,1.00072969312911,1.02947913227253,1.12149787878331,1.18860699516556,1.25834190081872,1.36334779345114,1.39865024532365
2022-01-27,1.20981508494378,0.100561715138636,1.02075022169472,1.0492923920821,1.14055463687622,1.20702994646436,1.27603987403279,1.37983846778962,1.41470627483731
2022-01-28,1.21857078161275,0.0988789777252323,1.03247911176934,1.06061679949151,1.15050083059236,1.21589736878663,1.28372682648354,1.38564431877212,1.41985396873834
2022-01-29,1.22093550604575,0.0968202705151556,1.03854463711752,1.06616322984881,1.15431166440941,1.21837717723112,1.28477085866496,1.38443474891674,1.41786398848604
2022-01-30,1.21920269476493,0.0945819807634437,1.04086978877982,1.06791086620863,1.15414549119134,1.2167577762504,1.2815950055203,1.37883461328781,1.41142881192145
2022-01-31,1.14885877957252,0.089744308348922,0.97969429192008,1.00533417161466,1.08712126390179,1.14652280288113,1.20805015102884,1.30035185933554,1.33129740404151
2022-02-01,1.09322639792062,0.0860003861508026,0.931165114000662,0.955717645543116,1.03405674841476,1.09097210792735,1.14993894427607,1.23842497629724,1.26809762172585
2022-02-02,1.05593719991091,0.0836607698334468,0.898330521398992,0.922197509878971,0.998369621111303,1.05372857270575,1.11109745158551,1.19721095467175,1.2260943266362
2022-02-03,1.03026192195988,0.0822185091997393,0.875418258081267,0.898856124824577,0.973679125348164,1.02807564097425,1.08446175321041,1.16912555997929,1.19752903800672
2022-02-04,1.01223345710144,0.0813742198263546,0.859026371882576,0.882205686577634,0.95622397132816,1.01005371563952,1.06586711064801,1.14969676451694,1.1778268191099
2022-02-05,0.999378931831282,0.0809408813130965,0.847035023936379,0.870072729524559,0.94365985777958,0.997194617381249,1.05271719474576,1.13613627415761,1.16413508702233
2022-02-06,0.990092806639487,0.0807967800638591,0.838068430456341,0.861046569834491,0.934464920961323,0.987895862019185,1.04332612049004,1.12663327142015,1.15460118453252
2022-02-07,0.951003768616178,0.0795212560863267,0.801535299753382,0.824090848982924,0.896228281364165,0.948788213660924,1.00336441863802,1.08547441292628,1.11306193805378
2022-02-08,0.917475398067663,0.0787083072264364,0.769701407742837,0.791962557839205,0.863232460866157,0.91522564161731,0.969266241589981,1.05066264610797,1.07803337629419
2022-02-09,0.891303909413176,0.0785557553832971,0.743996236638439,0.76614535044074,0.837136595032334,0.888997117481906,0.942956989353531,1.02433145327406,1.05171959973292
2022-02-10,0.869861056784275,0.0788855901218079,0.722131380703559,0.744298338672004,0.815434224720984,0.867477574830848,0.921690096006791,1.00355438590023,1.03113445195877
2022-02-11,0.851392433228671,0.0795836444979434,0.702572206236238,0.724852549922065,0.796448779345598,0.848914035733763,0.903634877285011,0.986386729018825,1.01429562829037
2022-02-12,0.834663596184081,0.080574797238168,0.684231103064934,0.706696949961403,0.778996703094364,0.832072252624451,0.887506218310801,0.971469967858212,0.999820740408161
2022-02-13,0.818755810917902,0.081808825613026,0.666290279634398,0.688997053362806,0.762192874715503,0.816032691340669,0.872350902045229,0.957803847114683,0.986694646064552
2022-02-14,0.936116159077994,0.0898911645924333,0.768245236531734,0.79332576411798,0.874020072840885,0.93324045069808,0.995078041602369,1.0887163145066,1.12032758397219
2022-02-15,1.04708202764944,0.0969127084144271,0.865769610243973,0.892934673819398,0.980188706289687,1.04409363066134,1.11071827660984,1.2114235163746,1.24537541403925
2022-02-16,1.12928706106705,0.100998260966771,0.94002333316398,0.968451190835253,1.05962380583969,1.12627755183274,1.19567018935552,1.30038905487484,1.33565184759718
2022-02-17,1.18496005833288,0.102631024386494,0.992353842023494,1.02134950731156,1.11421690551228,1.18199837426169,1.25247517180393,1.35867356432245,1.39439568077254
2022-02-18,1.21924781853658,0.102464371260543,1.02669739193343,1.05574445374478,1.14866182147044,1.21637868839365,1.28670662135904,1.39253839423236,1.42810181591639
2022-02-19,1.23782150014853,0.10110897966398,1.04758605923417,1.07633793229059,1.16820757202863,1.23506962951937,1.30443601269892,1.40869226285056,1.44369427291951
2022-02-20,1.24559414295551,0.099042990782458,1.05903677589119,1.08728146407021,1.17743736460652,1.24297000564578,1.31089070563647,1.41285827591798,1.4470630715356
